Walls,Value,Queens:
562949953429504,9,4614360099461268512
562949953425408,9,1189240847642657296
562949953423360,9,146402722052063492
562949953422336,9,153263142016139792
562949953421824,8,4614360099461268480
562949953421568,8,4614360099461268480
562949953421440,8,4614360099461268480
562949953421376,8,148618793072074884
562949953421344,8,4614360099461268480
562949953421328,8,4614360099461268480
562949953421320,9,146402722084634642
562949953421316,9,146402722084634642
562949953421314,8,4614360099461268480
562949953421313,8,4614360099461268480
422212465065984,8,73201635920715777
351843720888320,9,4614079723996185664
316659348799488,9,585609857313276992
299067162755072,9,292806578451517441
290271069732864,9,74382032486074400
285873023221760,9,108123808832950276
283673999966208,9,162148297612462082
282574488338432,8,1153519644301623300
282024732524544,8,180179173830049800
281749854617600,9,4612847661320570944
281612415664128,9,2306424105542353952
281543696187392,9,73201369732972560
281509336449024,9,81066185138897416
281492156579840,9,2306986784908706944
281483566645248,9,1153625333853848072
281479271677952,8,4612813155302638208
281477124194304,8,9232381710028013584
281476050452480,9,90089596007810112
281475513581568,9,81205600591552516
281475245146112,9,76631571678888208
281475110928384,9,146402722353055808
281475043819520,9,9224499071741330464
281475010265088,9,577094088742928912
281474993487872,8,9224005359914524680
281474985099264,8,1188952536082841632
281474980904960,9,81073864289030146
281474978807808,9,81073864289030146
281474977759232,9,1170938137044648976
281474977234944,9,74345128050886658
281474976972800,9,4612952664548901904
281474976841728,9,153127060397690882
281474976776192,8,76563530148481025
281474976743424,8,73201635920715777
281474976727040,8,4614078624484557888
281474976718848,9,2308097283197272352
281474976714752,9,292804353249542416
281474976712704,9,594479686333006088
281474976711680,9,1153519657186525444
281474976711168,8,4614078624484557825
281474976710912,8,2306970283786895880
281474976710784,8,76563530198812673
281474976710720,8,74345128017264900
281474976710688,8,76561202800493633
281474976710672,9,76631566838824996
281474976710664,9,76631566838824996
281474976710660,8,76561198035771402
281474976710658,8,81073599049368593
281474976710657,8,90090134506577924
211106232532992,8,180161852293055616
175921860444160,9,9223728349489268768
158329674399744,9,292806578451517441
149533581377536,9,2308167445581465728
145135534866432,9,9224569439419113476
142936511610880,9,2341877374657890368
141836999983104,8,108121593682755600
141287244169216,8,612494016130318656
141012366262272,9,4616194570689446464
140874927308800,9,297246655244148737
140806207832064,9,9227878007325069316
140771848093696,9,9223943924703313928
140754668224512,9,180148662389710856
140746078289920,9,9223943926782758976
140741783322624,8,297239845296750600
140739635838976,8,9227880039897530400
140738562097152,9,1170938241793212424
140738025226240,9,2307039314389762592
140737756790784,9,1154048643646373896
140737622573056,9,146402722353055808
140737555464192,9,9224499071741330464
140737521909760,9,577094088742928912
140737505132544,8,576760369259742209
140737496743936,8,9232381710028013584
140737492549632,9,1188959372674335296
140737490452480,9,612494497163510048
140737489403904,9,324261443063056448
140737488879616,9,2341872941179109378
140737488617472,9,9224515539687244864
140737488486400,9,9225626310638927874
140737488420864,8,585469119831213120
140737488388096,8,9225694223129514112
140737488371712,8,9225694205447274784
140737488363520,9,594479686333006112
140737488359424,9,292804353249542416
140737488357376,9,108095462103327240
140737488356352,9,292804353249542404
140737488355840,8,9223953128771029024
140737488355584,8,4613939467543118849
140737488355456,8,585469119831213120
140737488355392,9,612507158709273248
140737488355360,9,612490718627373188
140737488355344,9,612490718627373188
140737488355336,9,2341873455634464788
140737488355332,8,1188952775596212225
140737488355330,8,2341874041763139589
140737488355329,8,297246377942990850
105553116266496,9,585613156886323202
87960930222080,9,4612152221021242384
79164837199872,9,4614114857065644040
74766790688768,9,1154189276947423234
72567767433216,9,148760660136960002
71468255805440,9,4612398639418183744
70918499991552,9,297380582785105928
70643622084608,9,4614079723996185664
70506183131136,9,297246655244148737
70437463654400,9,1170937294962557448
70403103916032,9,4612952801985773584
70385924046848,9,1301865790768144
70377334112256,9,577182049132085792
70373039144960,9,4612112766415671297
70370891661312,9,4614079723996185664
70369817919488,9,4612813157466914824
70369281048576,9,4612987841536919584
70369012613120,9,612494017196720416
70368878395392,9,4614113757554016776
70368811286528,9,9224499071741330464
70368777732096,9,148760660136960002
70368760954880,9,4612112766415671297
70368752566272,9,4614079723996185664
70368748371968,9,4612398639418183744
70368746274816,9,4616332692026556448
70368745226240,9,4616332692026560512
70368744701952,9,4614079723996185664
70368744439808,9,4614079723996185664
70368744308736,9,146402722085683202
70368744243200,9,4616334758958866433
70368744210432,9,4612398639418183744
70368744194048,9,4614079723996185664
70368744185856,9,2308097283197272352
70368744181760,9,1153352650671014416
70368744179712,9,4616334757885125128
70368744178688,9,594479686336123140
70368744178176,9,148760660136960002
70368744177920,9,4616334758958866433
70368744177792,9,4614079723996185664
70368744177728,9,1170944704578199684
70368744177696,9,4614079723996185664
70368744177680,9,4612398639418183744
70368744177672,9,4614079723996185664
70368744177668,9,4612398639418183744
70368744177666,9,4612398639418183744
70368744177665,9,4612398639418183744
52776558133248,9,1154189379086991376
43980465111040,9,2308167447663870212
39582418599936,9,585609857313276992
37383395344384,9,2306212453846908932
36283883716608,9,2306199255821320712
35734127902720,9,81214466460749888
35459249995776,9,2306212454247710728
35321811042304,9,585609857313276992
35253091565568,9,612507433585082896
35218731827200,9,9232388174004633608
35201551958016,9,292806577923325984
35192962023424,9,153264242584715792
35188667056128,9,576887500291706881
35186519572480,9,585613224569737217
35185445830656,10,2306212456395194376
35184908959744,9,297387113555427872
35184640524288,9,2306493926540837920
35184506306560,10,585613156920336385
35184439197696,9,585613156886323202
35184405643264,9,76704267687166472
35184388866048,9,576887500291706881
35184380477440,9,585613156886323202
35184376283136,9,2306212454247710728
35184374185984,9,2308097558079340832
35184373137408,9,585613224569737217
35184372613120,9,585469190657556488
35184372350976,9,2308166348152373252
35184372219904,9,2308167447663870212
35184372154368,9,576887500291706881
35184372121600,9,585613156886323202
35184372105216,9,4614079723996185664
35184372097024,9,153267660438704192
35184372092928,9,9232383703949322242
35184372090880,9,585613156886323202
35184372089856,9,585613224569737217
35184372089344,9,2308097283197272352
35184372089088,9,2306212455860144129
35184372088960,9,585613156886323202
35184372088896,9,2307056880790276097
35184372088864,9,585609857313276992
35184372088848,9,2306986512046098497
35184372088840,9,585613224569737217
35184372088836,9,2306986512046098497
35184372088834,9,2308097282997780497
35184372088833,9,585609857313276992
26388279066624,9,1154189379086991376
21990232555520,9,297248845417681024
19791209299968,9,148765160323022864
18691697672192,9,576887500291706881
18141941858304,9,4616332692022366336
17867063951360,9,4611730553011453954
17729624997888,9,2308167447663870212
17660905521152,9,4616334895457898496
17626545782784,9,1153634129942691848
17609365913600,9,4616194157903380488
17600775979008,9,1170944843090890756
17596481011712,9,74452400156509216
17594333528064,9,4613974651915207808
17593259786240,9,1154189379086991376
17592722915328,9,1153528440395169824
17592454479872,9,292876982084436240
17592320262144,9,292876947724705793
17592253153280,9,1154083723865490432
17592219598848,10,292806578468291088
17592202821632,9,1154189379086925840
17592194433024,9,4614080892258844688
17592190238720,9,292804349363621952
17592188141568,9,1152965489643888644
17592187092992,9,4616332623305244676
17592186568704,9,9225624953632720928
17592186306560,9,1154189379086991376
17592186175488,9,153127060397690882
17592186109952,9,1154189379086991376
17592186077184,9,292806612291160192
17592186060800,9,1153528440395138176
17592186052608,9,1153528440395138080
17592186048512,9,292736725095563536
17592186046464,9,297380580638081288
17592186045440,9,1153493390239994176
17592186044928,9,1153519657186525456
17592186044672,9,576887500291706881
17592186044544,9,292806578451517441
17592186044480,9,292806578451517441
17592186044448,9,1154189379086991376
17592186044432,9,292874717835035176
17592186044424,9,292806578451513361
17592186044420,9,292736724830783521
17592186044418,9,292736725095563281
17592186044417,9,1154189379086991376
13194139533312,9,585609806010647048
10995116277760,9,162135221617065992
9895604649984,9,2306146749334978561
9345848836096,9,297380582785105928
9070970929152,9,4612953892807786504
8933531975680,9,146403856425681936
8864812498944,9,594494409983132176
8830452760576,9,146403838981572608
8813272891392,9,594497690835361796
8804682956800,9,594494392300478468
8800387989504,9,2306146749334978561
8798240505856,9,180166250339598368
8797166764032,10,2308167447728963592
8796629893120,9,2306987875832463362
8796361457664,9,612507150769521680
8796227239936,9,2308166313825009672
8796160131072,9,576483292463760416
8796126576640,9,148693559334142472
8796109799424,9,2306146749334978561
8796101410816,9,4613974651915207808
8796097216512,9,4614079723996185664
8796095119360,9,2288101150034048
8796094070784,9,4614080823474324496
8796093546496,9,148764060815458568
8796093284352,9,594497690835361796
8796093153280,9,2308097557877819394
8796093087744,9,148763927671472416
8796093054976,9,1188986603763271808
8796093038592,9,594492760197728258
8796093030400,9,1152958923435770912
8796093026304,9,144151507394135056
8796093024256,9,585608706243707408
8796093023232,9,2308167413302300676
8796093022720,9,594479686333006088
8796093022464,9,148763928607334401
8796093022336,9,585609806010647048
8796093022272,9,585609806010647048
8796093022240,9,2308165182134682248
8796093022224,9,585609806010647048
8796093022216,9,146438456281694228
8796093022212,9,2308167445581465728
8796093022210,9,2308167445581465728
8796093022209,9,2308167445581465728
6597069766656,9,148760660136960002
5497558138880,9,74382032488104196
4947802324992,9,4612953772790907400
4672924418048,9,4614079723996185664
4535485464576,9,288268344199545872
4466765987840,9,148759697007317056
4432406249472,9,4613939005801629698
4415226380288,9,306254125073571844
4406636445696,9,162148297612462082
4402341478400,9,148690290343944196
4400193994752,9,1154189276947423234
4399120252928,9,4614079723996185664
4398583382016,9,2306987875832463362
4398314946560,10,292806578460168320
4398180728832,9,585608707317432848
4398113619968,9,4613974119573258244
4398080065536,10,324270443250844176
4398063288320,9,1154083722799088704
4398054899712,9,4612848752008365184
4398050705408,9,4614079723996185664
4398048608256,9,324296590946734084
4398047559680,9,73201105460789824
4398047035392,9,2307040413884874760
4398046773248,9,577164508533949504
4398046642176,9,162148297612462082
4398046576640,9,74382032488104196
4398046543872,9,1154083722799088704
4398046527488,9,4614079723996185664
4398046519296,9,297378330091995664
4398046515200,9,1154083706651150464
4398046513152,9,1154189379086991364
4398046512128,9,1153519657186525444
4398046511616,9,297248845417680898
4398046511360,9,1154083722799088704
4398046511232,9,1154189276947423234
4398046511168,9,292806577923325984
4398046511136,9,1154083722799088704
4398046511120,9,292804348952608804
4398046511112,9,324270443234066449
4398046511108,9,324270443234066449
4398046511106,9,292806577923325984
4398046511105,9,292806577923325984
3298534883328,8,1153493390239990080
2748779069440,9,153264241787273736
2473901162496,9,4614079723996185664
2336462209024,9,9013040452214792
2267742732288,9,90090152206533136
2233382993920,9,585469138043013248
2216203124736,9,612495116673884164
2207613190144,9,162148297612462082
2203318222848,9,162135221617033480
2201170739200,9,180180287232280704
2200096997376,9,4614079723996185664
2199560126464,9,153264241783079432
2199291691008,9,180162951806714896
2199157473280,9,148760660136960002
2199090364416,9,4613974119573258244
2199056809984,9,153263143089865232
2199040032768,9,1154189276947226626
2199031644160,9,162148297612462082
2199027449856,9,4614079723996185664
2199025352704,9,288547585529088032
2199024304128,9,148760660136960002
2199023779840,9,146438475474929664
2199023517696,9,612495116673884164
2199023386624,9,153128159808586248
2199023321088,9,148760660136960002
2199023288320,9,4613974651915207808
2199023271936,9,4614079723996185664
2199023263744,9,2306476332274450952
2199023259648,9,146403821530137616
2199023257600,9,585609806010647048
2199023256576,9,162148297612462082
2199023256064,9,162148297612462082
2199023255808,9,148760660136960002
2199023255680,9,162148297612462082
2199023255616,9,162148297612462082
2199023255584,9,146403821797638212
2199023255568,9,146403821797638212
2199023255560,9,148760660136960002
2199023255556,9,9223952596195084322
2199023255554,9,577041844236452897
2199023255553,9,148760660136960002
1649267441664,8,576746762803351553
1374389534720,9,4616194570689446464
1236950581248,9,4612003236658873360
1168231104512,9,1153212055118053408
1133871366144,9,90080932521971716
1116691496960,9,1153212054924959746
1108101562368,9,153127064692592642
1103806595072,8,1170938239645745160
1101659111424,8,1153238199389224962
1100585369600,9,4612257904077312064
1100048498688,9,81205549051937296
1099780063232,9,76631567383924738
1099645845504,9,1153238199423238148
1099578736640,9,297239845313986564
1099545182208,9,76563942532450306
1099528404992,8,9223952583826146368
1099520016384,8,74379781923307521
1099515822080,9,4616194020942021184
1099513724928,9,2308097558079340832
1099512676352,9,76631571544932616
1099512152064,9,2306194887319752706
1099511889920,9,288547585529088001
1099511758848,9,153127060397690882
1099511693312,8,81073864288764432
1099511660544,8,576760369242964608
1099511644160,8,4614078624484557888
1099511635968,9,2308097283197272352
1099511631872,9,76701940817600776
1099511629824,9,2308097283197272328
1099511628800,9,1153519657186525444
1099511628288,8,4614078624484557825
1099511628032,8,90074741863416848
1099511627904,8,74379780312666113
1099511627840,8,576742364756840577
1099511627808,8,1170938239645714560
1099511627792,9,1153343751469401121
1099511627784,9,576760369259742241
1099511627780,9,1153343751469401121
1099511627778,9,1153211915263164421
1099511627777,8,9223658047354700040
824633720832,8,4614078624484557888
687194767360,9,297246655244148737
618475290624,9,9223952871069351952
584115552256,9,4613939005801629698
566935683072,9,288652668075770944
558345748480,9,9223943926782758976
554050781184,8,577094139745673220
551903297536,8,324261647090745360
550829555712,9,4614078626632041536
550292684800,9,4612952795426849312
550024249344,9,148759560642109568
549890031616,9,4614078626632041473
549822922752,9,297239845313986564
549789368320,9,2341874280226095632
549772591104,8,576883033555156994
549764202496,8,9224005361995907104
549760008192,9,4612847111573145664
549757911040,9,4612847111573151752
549756862464,9,9227880039369019456
549756338176,9,9225624953632720928
549756076032,9,9225626310638896144
549755944960,9,9225626310638927874
549755879424,8,148759662647574912
549755846656,8,1153493390239990080
549755830272,9,81205549035192848
549755822080,9,2308097283197272352
549755817984,9,81205549035192848
549755815936,9,1188959372672246280
549755814912,9,612494016130326788
549755814400,8,1153493390239990080
549755814144,8,324261647090745345
549755814016,8,1154188177435598850
549755813952,9,612507158709273248
549755813920,9,297378317328191618
549755813904,9,1153625331635323208
549755813896,9,612490718627373188
549755813892,9,4612952664689352713
549755813890,9,4612952664689352713
549755813889,8,324267975707197984
412316860416,9,4612847661320570944
343597383680,9,2306987059924961281
309237645312,9,4616194707725369344
292057776128,9,1170944843090903044
283467841536,9,4613938389744353824
279172874240,9,594476817797234704
277025390592,9,4612284719705915408
275951648768,9,4613939536263644224
275414777856,9,594480236091932960
275146342400,9,4612284171023843344
275012124672,10,594493310488805952
274945015808,9,594493301881635904
274911461376,9,4612847661320570944
274894684160,9,4612813705174925328
274886295552,9,594493301881635904
274882101248,9,4612847111573145664
274880004096,10,594480236092981536
274878955520,9,1170938137044652096
274878431232,10,594476817532979232
274878169088,9,2341876208712683524
274878038016,9,4612847111573145664
274877972480,9,4616192504293754881
274877939712,9,4616194570689446464
274877923328,9,594493301881635904
274877915136,9,2306424105542353952
274877911040,10,594493301881652240
274877908992,9,594475838042292484
274877907968,9,594480236091932932
274877907456,9,594493301881635904
274877907200,9,594493301881635904
274877907072,9,4612847661320570944
274877907008,9,1170944704578199684
274877906976,9,2307039312249619024
274877906960,9,18032557652183074
274877906952,9,90090151673333794
274877906948,9,4616194570689446464
274877906946,9,4612847661320570944
274877906945,9,4616194570689446464
206158430208,9,297246655244148737
171798691840,9,2308095156995235848
154618822656,9,4611972509959987204
146028888064,9,2306406307134971912
141733920768,9,4612003236658873360
139586437120,9,594493301881635968
138512695296,9,4613939536263644224
137975824384,9,2306424105542353952
137707388928,9,2306424101663162384
137573171200,9,9227877870956191748
137506062336,9,306254125073571844
137472507904,9,1153493529901670402
137455730688,9,297246655244148737
137447342080,9,4612284719705915408
137443147776,9,2308096252146877504
137441050624,9,2306142635259346952
137440002048,9,2341874348872695824
137439477760,9,9225624953632720928
137439215616,9,2308097351717225473
137439084544,9,577094139796070402
137439019008,9,1153493529901670401
137438986240,9,297246655244148737
137438969856,9,594493301881635904
137438961664,9,2305860880708961312
137438957568,9,594493301881635856
137438955520,10,297246650949181960
137438954496,9,292804353249542404
137438953984,9,2307039286731481352
137438953728,9,1153493529901670401
137438953600,9,297246655244148737
137438953536,9,146402177631388832
137438953504,9,297246655244148737
137438953488,9,2308097558079078692
137438953480,9,297246655244148737
137438953476,9,2306986512046098497
137438953474,9,2306424105542353952
137438953473,9,2306424105542353952
103079215104,9,1153493392525627396
85899345920,9,292734569021506576
77309411328,9,144133351765180960
73014444032,9,594493301881635856
70866960384,9,148759667063918720
69793218560,9,594493301881635856
69256347648,9,1170944843091804704
68987912192,9,148759697007317056
68853694464,10,1170944843158913544
68786585600,9,594493310220107808
68753031168,10,162147746261238288
68736253952,9,90090152206533136
68727865344,9,1154188313838489601
68723671040,9,4612952801985773584
68721573888,9,1170937037533224962
68720525312,9,144133072339107856
68720001024,9,2306142360113020936
68719738880,10,9224515812551885840
68719607808,9,1170938276086091776
68719542272,9,1153493392455401473
68719509504,9,148759697007317056
68719493120,9,148623327622074496
68719484928,9,4616194157836272160
68719480832,9,1154048675825091088
68719478784,10,1170944841011462664
68719477760,9,1170938241726288132
68719477248,9,292804353249542416
68719476992,9,4612847661320570881
68719476864,9,148759697007317056
68719476800,9,2306142360113020936
68719476768,9,1154048538930315856
68719476752,9,2306142360113020936
68719476744,9,1154048779039571986
68719476740,9,1170944841011430016
68719476738,9,90090152206533136
68719476737,9,9224515812684013576
51539607552,9,9223943924703313928
42949672960,9,153127064692592642
38654705664,9,90080936817852680
36507222016,9,73219236939434048
35433480192,10,4612257908423409672
34896609280,9,585608774966839328
34628173824,10,1153493394602868744
34493956096,9,4612257769112739848
34426847232,9,577041861395890180
34393292800,9,81073872996140048
34376515584,9,2306424105542353156
34368126976,9,577041861915983873
34363932672,9,1153493529970869248
34361835520,10,74345145432148000
34360786944,9,9223952871071416336
34360262656,9,612507150236846112
34360000512,9,292804348954705924
34359869440,9,153127064692592642
34359803904,9,74379850642753568
34359771136,9,612490735807236224
34359754752,9,2308165182134714888
34359746560,9,4616194157969571872
34359742464,10,577041861915984144
34359740416,9,585608774946406664
34359739392,9,577041861379113220
34359738880,9,146402739197853968
34359738624,9,74379850642753568
34359738496,9,9223943924703313928
34359738432,9,324268252867854608
34359738400,9,594479686332973448
34359738384,9,585469138042882178
34359738376,9,324268252867854608
34359738372,9,4614078628810989578
34359738370,9,585469138043013248
34359738369,9,324268252867854608
25769803776,9,146402726380584962
21474836480,9,2306986784908706944
19327352832,9,594493301881635968
18253611008,9,594493301881635904
17716740096,9,2306476401001242632
17448304640,9,1153493394602868736
17314086912,9,306253577264824840
17246978048,9,297239845313986564
17213423616,9,146402726380584962
17196646400,9,162134128514302216
17188257792,9,585608767429739648
17184063488,9,1188959376960913984
17181966336,9,288547585295123488
17180917760,9,2341876208712683524
17180393472,9,288582264971067400
17180131328,9,153127064692589584
17180000256,9,292874756217446402
17179934720,9,306254125073571844
17179901952,9,585608767429739648
17179885568,9,594493301881635904
17179877376,9,297240049441932320
17179873280,10,2306987059786630160
17179871232,9,288239455981281544
17179870208,9,288239730859188484
17179869696,9,292804353249542404
17179869440,9,1153493529901670401
17179869312,9,306254125073571844
17179869248,9,297246646394425474
17179869216,9,297246654967383184
17179869200,9,292736724696564004
17179869192,9,2306970558522343444
17179869188,9,297246646394425474
17179869186,9,4616194565891170309
17179869185,9,2306986784908706944
12884901888,8,4612813155302638208
10737418240,9,153263146570613256
9663676416,9,146402726380584962
9126805504,9,2306476401001242632
8858370048,10,1153493394602868738
8724152320,9,146437363144327688
8657043456,9,577094088742928912
8623489024,9,148759564920299522
8606711808,9,1153625333853848072
8598323200,9,153263147368055424
8594128896,9,577094088726286337
8592031744,9,1153493394534842372
8590983168,10,1153625333921091588
8590458880,9,4612257908356284936
8590196736,10,1153519661481623556
8590065664,9,153127064692592642
8590000128,9,146437380256174081
8589967360,9,153127064692592642
8589950976,9,4616194570689446464
8589942784,9,1153519661481099296
8589938688,9,2306423826248401424
8589936640,10,1153493529901670920
8589935616,9,146402726380584962
8589935104,9,577094139762450692
8589934848,9,146402726380584962
8589934720,9,153127064692592642
8589934656,9,146402726380584962
8589934624,9,153127064692592642
8589934608,9,1153625213527654952
8589934600,9,153127064692592642
8589934596,9,146402722084634642
8589934594,9,577041844236452897
8589934593,9,1153625333853848072
6442450944,8,2308096458563420161
5368709120,9,288582231146971144
4831838208,9,81205549051937296
4563402752,9,585469120897614976
4429185024,9,90080928295027208
4362076160,9,4613938988655313156
4328521728,9,153263143089865232
4311744512,8,288547044363075848
4303355904,8,4613939467543150593
4299161600,9,76631571544932672
4297064448,9,153123761997225992
4296015872,9,76702068731154436
4295491584,9,576812664819353602
4295229440,9,288582290741790721
4295098368,9,153127060397690882
4295032832,8,76631571142017284
4295000064,8,9232388041867265152
4294983680,8,4614078624484557888
4294975488,9,2308097283197272352
4294971392,9,1153519657186525456
4294969344,9,146368362547781896
4294968320,9,292804353249542404
4294967808,9,9224499173746819336
4294967552,8,81073864288764432
4294967424,8,90080928227004420
4294967360,9,153123761854416016
4294967328,9,153123761854416016
4294967312,9,612490717589143876
4294967304,9,576760369259742241
4294967300,9,1154048643611887681
4294967298,9,1153211915263164421
4294967297,8,1153493390239990080
3221225472,8,9232388307105615936
2684354560,9,81205600608329732
2415919104,9,1188959103155700352
2281701376,9,9225626310905266184
2214592512,9,9224499311461539848
2181038080,9,9223944057871409154
2164260864,8,1188952775596212225
2155872256,8,612490667087790096
2151677952,9,2306970558664935488
2149580800,9,2308097558079340832
2148532224,9,292874717700952192
2148007936,9,2341872941179109378
2147745792,9,594476800357310468
2147614720,9,146402722085683202
2147549184,8,1153343752505688066
2147516416,8,9224005359922847752
2147500032,9,306247523708799008
2147491840,9,2308097558075179296
2147487744,9,2306987051079713296
2147485696,9,594480098649866528
2147484672,9,612494016130326788
2147484160,9,594480098649866528
2147483904,8,585608698710262785
2147483776,8,9224499311427985416
2147483712,9,306247523977658768
2147483680,9,306247523977658768
2147483664,9,1188959103087681668
2147483656,9,1188959103087681668
2147483652,9,4612952664689352713
2147483650,9,4612952664689352713
2147483649,8,9224005373277503760
1610612736,9,2307039314389762592
1342177280,9,292804353792672016
1207959552,9,306247010745323584
1140850688,9,306247523994451984
1107296256,9,2306476396723046464
1090519040,9,2308165184282181633
1082130432,9,4612257904077312064
1077936128,9,4612813157466914824
1075838976,9,2306986776210178624
1074790400,9,1188952775596247104
1074266112,9,146437358850476096
1074003968,9,1170944705721009216
1073872896,9,4612847111573145664
1073807360,9,2308165184282181633
1073774592,9,1170938241793198208
1073758208,9,4612257904077312064
1073750016,9,2308097283197272352
1073745920,9,292804353249542416
1073743872,10,2308165184282182152
1073742848,9,297246646402552384
1073742336,9,1170937022492327938
1073742080,9,74379782460149761
1073741952,9,4612257904077312064
1073741888,9,1170938241793212424
1073741856,9,324268244160479824
1073741840,9,594480099152171074
1073741832,9,2322239460475204
1073741828,9,4613938988655313984
1073741826,9,4612257904077312064
1073741825,9,4613938988655313984
805306368,9,2306194923870750722
671088640,9,585608758856785922
603979776,9,4612812058090537220
570425344,9,148759662716518976
553648128,9,81205540578984976
545259520,9,2341876209782259744
541065216,9,585469119833310272
538968064,9,4612847111573151752
537919488,9,1170938239647842320
537395200,9,1154047544236509186
537133056,9,4612847111573151752
537001984,9,585608698978967552
536936448,9,81205600608329732
536903680,9,2308165184282165888
536887296,9,4612257904077312064
536879104,9,594479686333006112
536875008,9,1153238199422714912
536872960,9,585469120896574592
536871936,9,2306986776201798272
536871424,9,81205600608329732
536871168,9,585608698978705409
536871040,9,2307039314389762592
536870976,9,81205600608329732
536870944,9,148759662699743297
536870928,9,585469120896573572
536870920,9,1153625329625989412
536870916,9,2307039314389762592
536870914,9,153263143341000737
536870913,9,2307039314389762592
402653184,9,585469120897614976
335544320,9,1154082624353862784
301989888,9,2306476398863187970
285212672,9,1188951436605522945
276824064,9,1153493390307901441
272629760,9,2306476398795571204
270532608,9,1154048643646373896
269484032,9,1170938137044648976
268959744,9,1153484594214944776
268697600,9,1188985521465984001
268566528,9,2306476334421901832
268500992,9,9223952596728299536
268468224,9,1154048643646373896
268451840,9,4616194021075718146
268443648,9,612494017196720416
268439552,9,1153493390307901441
268437504,9,2308165182134714888
268436480,9,1154047544134222084
268435968,9,612494017196720416
268435712,9,4616194021075718146
268435584,9,1153493390307901441
268435520,9,4574003285201026
268435488,9,585469120897614976
268435472,9,292804379436650626
268435464,9,4616191954534301716
268435460,9,292804349489451136
268435458,9,1154048643646373896
268435457,9,9223952596728299536
201326592,9,594492760732992128
167772160,9,577164509622312962
150994944,9,90080928295027208
142606336,9,2308097558146189313
138412032,9,4613938988655313984
136314880,9,577041312176939136
135266304,9,594475168555336208
134742016,9,90080928295027208
134479872,9,576746695153950724
134348800,9,2308165184282165768
134283264,9,1170937037566510081
134250496,9,594493293308936832
134234112,9,2308165184282165768
134225920,9,2307039314389762592
134221824,9,2308097078918136068
134219776,9,90080928295027208
134218752,9,585467969829110288
134218240,9,1154188177469612033
134217984,9,90080928295027208
134217856,9,90080928295027208
134217792,9,90080928295027208
134217760,9,1153493390239990088
134217744,9,306253577197716008
134217736,9,612494017162250273
134217732,9,594492760732992128
134217730,9,90080928295027208
134217729,9,1153238199423238148
100663296,9,292736725112078338
83886080,9,288582290775212292
75497472,9,9224499071741330464
71303168,9,1154048779081483264
69206016,9,585608706516058144
68157440,9,585608706516062208
67633152,9,2307039314373247240
67371008,9,297239845313986564
67239936,9,153127060397690882
67174400,9,297239845313986564
67141632,9,9224499071741330464
67125248,9,297240049576345864
67117056,9,1154048779073094688
67112960,9,297240049576345864
67110912,9,612507159225450760
67109888,9,4612257904077312004
67109376,9,148759560642109442
67109120,9,297239845313986564
67108992,9,297239845313986564
67108928,9,292804353650327944
67108896,9,4613938935469707394
67108880,9,297246646394425474
67108872,9,297246646394425474
67108868,9,4613938935469707394
67108866,9,2306986512044539909
67108865,9,297239845313986564
50331648,8,2306476332340641808
41943040,9,4616192367388000896
37748736,9,2306476332349001732
35651584,9,148759560642109442
34603008,9,153263143089865232
34078720,9,576812605159772162
33816576,9,297239845313986564
33685504,9,1153493525606768642
33619968,9,292736725112340481
33587200,9,148759560642109442
33570816,9,2306476332274450952
33562624,9,2306423826365383712
33558528,10,292736725112341008
33556480,9,297240049324950032
33555456,9,153263143089865232
33554944,9,148759560642109442
33554688,9,292736725112340481
33554560,9,162147198117611522
33554496,9,297240049324917392
33554464,9,2306406027978868802
33554448,9,577041844752613442
33554440,9,4505834101178402
33554436,9,153263143089865232
33554434,9,153263143089865232
33554433,9,148759560642109442
25165824,8,162147185213899904
20971520,9,148689160887075076
18874368,9,74345128018314272
17825792,9,153126789814751296
17301504,9,1153625196482069536
17039360,9,292804348954705924
16908288,9,153127060397690882
16842752,8,2308165182134714369
16809984,8,9225694209774788736
16793600,9,1153519644301623556
16785408,9,1153519644301623556
16781312,9,9223671113144419344
16779264,9,2308096183685644552
16778240,9,2341876208712552708
16777728,9,9223943788270978336
16777472,8,73253873426434049
16777344,8,76702068663910920
16777280,9,153123761854416016
16777248,9,2306970558656546881
16777232,9,1153343751469401121
16777224,9,4611971962317637666
16777220,9,2306476332274450441
16777218,9,148689160817877001
16777217,8,2308165182134682240
12582912,8,4614078624484557888
10485760,9,2341876208712683648
9437184,9,1188951676151824400
8912896,9,9225626310638927888
8650752,9,2341876208712683524
8519680,9,585608698710556674
8454144,8,1188951418854326273
8421376,8,180179173830049800
8404992,9,90090134523387908
8396800,9,81205549035192848
8392704,9,1153519657186525456
8390656,9,1170938138646905888
8389632,9,1153519657186525444
8389120,9,594480098649866528
8388864,8,585608698710294529
8388736,8,4616192366851162116
8388672,9,4613940088131355808
8388640,9,4612813157433344648
8388624,9,612490718627373188
8388616,9,2308165184214143108
8388612,9,585608706247364738
8388610,8,4616192366834384901
8388609,8,594476800348921860
6291456,9,153123761997225992
5242880,9,148689190832574528
4718592,9,576531189844740160
4456448,9,2306128952030822404
4325376,9,585608698710540290
4259840,9,1154048778947264832
4227072,9,4612847111573145664
4210688,9,4612847111573145664
4202496,9,306247523977675024
4198400,9,292804353249542416
4196352,9,2307039288603197704
4195328,9,1153519657186525444
4194816,9,577094071546548544
