Walls,Value,Queens:
4899916394579099652,8,1261043098289571840
4899916394579099650,8,1261043098289571840
4791830003522207744,9,10377560214290374658
4773815605012725760,8,11602416140789221440
4764808405757984768,9,2342170882522497032
4760304806130614272,9,1189266995372101636
4755941943991599104,9,10449477310326251528
4755871575247421440,9,666550886830441504
4755836390875332608,9,11530342183060258832
4755818798689288192,9,1243002432833851396
4755801756259057664,9,10377420680466663488
4755801481381150720,9,666550895919498304
4755801343942197248,9,11602416415667134472
4755801275222720512,9,90090152206533136
4755801208650727424,9,11529848369129226248
4755801207576985600,9,9520612086179708944
4755801207040114688,9,1261043098289571872
4755801206771679232,9,9516176416291426306
4755801206511632384,9,11529848369129226248
4755801206507438080,9,9520612086179708944
4755801206505340928,9,1261043098289571872
4755801206504292352,9,2380222842676580356
4755801206503276544,8,1188985504251644032
4755801206503260160,8,1261043098289571840
4755801206503251968,9,1261043098289571872
4755801206503247872,9,9799850390471132176
4755801206503243840,8,1261043098289571840
4755801206503243808,8,9592669680200843280
4755801206503243792,8,1261043098289571840
4665729213955833856,9,10377420680466663488
4656722014701092864,9,9372061197672652808
4652218415073722368,9,10376715788324176928
4649966615260037120,9,9809543693055561728
4648840715353194496,9,11531818691750662148
4648277765399773184,9,10376583952117940228
4647996290423062528,9,9520618414797766658
4647749999818440704,10,11530428917645051905
4647732407632396288,9,10377560214290374658
4647723611539374080,9,10377561415840972808
4647719213492862976,9,9516248983526178848
4647717014469607424,9,9372062327181942788
4647715914957979648,9,9512024659852267522
4647714884165828608,10,11529514396967796744
4647714849806090240,10,9800413898254321696
4647714832626221056,9,10376865566756446208
4647714824036286464,10,10376865566756446210
4647714819741319168,9,11530342320641671432
4647714815580569600,10,9808980744172208656
4647714815513460736,9,11529566926296715268
4647714815479906304,9,11529217794935621634
4647714815463129088,9,11530342595511322688
4647714815446614016,9,11531469594933854468
4647714815446482944,9,9376635178870915088
4647714815446417408,9,9520612086179725328
4647714815446352384,9,10377420575281782786
4647714815446352128,9,9520612086430924808
4638707616191610880,9,11530411323445739792
4634204016564240384,9,10377420678353666056
4631952216750555136,9,9809125862510428688
4630826316843712512,9,9520895760162882064
4630263366890291200,9,9371991959503380482
4629981891913580544,9,9304445635905192961
4629841154425225216,9,10376865427094765888
4629770785681047552,8,9800413348498505760
4629735601308958720,9,11529571356555479072
4629718009122914304,9,9516178649137547296
4629709213029892096,9,9800131865448038408
4629704814983380992,9,9520620882272456704
4629702615960125440,9,9371991959503380482
4629701516448497664,9,9297751817167441921
4629700966692683776,9,11531537218989458048
4629700691814776832,9,9516176415758746144
4629700554375823360,9,11529514122358308872
4629700485656346624,9,10376891694041268496
4629700451296608256,9,9808841174897788928
4629700434116739072,9,9376499097244075024
4629700425526804480,9,9371992061642948612
4629700421231837184,9,9800118799658127361
4629700419084353536,9,9372061227687092228
4629700418010611712,9,11530342320499212304
4629700417473740800,9,11529795592641315872
4629700417205305344,9,10376891694041268496
4629700417071087616,9,10376865292877307908
4629700417003978752,9,10376891694041268484
4629700416970424320,9,9371992061642948612
4629700416953647104,9,10377420576313647106
4629700416945258496,9,11531537218989458048
4629700416941064192,9,11530342320499212304
4629700416938967040,9,9799837324682461472
4629700416937918464,9,10376891694041268496
4629700416937394176,9,9800131865448038408
4629700416937132032,9,10376891694041268484
4629700416937000960,9,9800413348498506272
4629700416936935424,9,9296573397897584641
4629700416936902656,9,11530358813056565888
4629700416936886272,9,11530358813056565824
4629700416936878080,9,11529795592641315872
4629700416936873984,9,10376891694041268496
4629700416936871936,9,9296573397864030728
4629700416936870912,9,10376891694041268484
4629700416936870400,9,9800131865448038402
4629700416936870144,9,9304445635905192961
4629700416936869952,8,9511919081217853440
4629700416936869920,8,10376891694041268480
4629700416936869904,8,11529500988885043200
4629700416936869896,8,10376891694041268480
4629700416936869892,8,10376891694041268480
4629700416936869890,8,10376891694041268480
4625196817309499392,9,2342170882522497032
4622945017495814144,9,612775492138960928
4621819117588971520,9,2342157749049231392
4621256167635550208,9,2342157749049231392
4620974692658839552,9,92326541677102096
4620833955170484224,9,2342157749049231392
4620763586426306560,9,310751123088607264
4620728402054217728,9,11530411349097054752
4620710809868173312,9,2306199321848186912
4620702013775151104,9,2308167445581465728
4620697615728640000,9,1190112503670114304
4620695416705384448,9,9800413340424537152
4620694317193756672,9,2342170882522497032
4620693767437942784,9,2343032900176314752
4620693492560035840,9,11531537219458306112
4620693355121082368,9,182430974650352672
4620693286401605632,9,148759697007317056
4620693252041867264,9,2308130547518423042
4620693234861998080,9,2341876278367494148
4620693226272063488,9,2344126080016712208
4620693221977096192,9,2342999080665350416
4620693219829612544,9,2342157749049231392
4620693218755870720,9,2342999080663400464
4620693218218999808,9,11531468220540264452
4620693217950564352,9,1189548454205456656
4620693217816346624,9,11529217280542515204
4620693217749237760,9,1190111421371777284
4620693217715683328,9,148759560642109442
4620693217698906112,9,594774227102532736
4620693217690517504,9,2344126080016744464
4620693217686323200,9,2307039286599352592
4620693217684226048,9,288547585529088032
4620693217683177472,9,2342170882522497032
4620693217682653184,9,9516108246037825568
4620693217682391040,9,11531469319852524560
4620693217682259968,9,2344126080016712208
4620693217682194432,9,2342170882522497032
4620693217682161664,9,2342157749049231392
4620693217682145280,9,11531537219458306112
4620693217682137088,9,594479686333006112
4620693217682132992,9,11529514122358047760
4620693217682130944,9,2308097283197272352
4620693217682129920,9,2342170882522497032
4620693217682129408,9,2342157749049231392
4620693217682129152,9,2342170882522497032
4620693217682128960,9,2342170882522497032
4620693217682128928,9,2342170882522497032
4620693217682128912,9,2342170882522497032
4620693217682128904,9,2343015306917578817
4620693217682128900,9,2344126080016711697
4620693217682128898,9,2344126080016711697
4618441417868443648,9,612775492138960928
4617315517961601024,9,1189266995372101636
4616752568008179712,9,1189240847642657296
4616471093031469056,9,10377420678353666056
4616330355543113728,9,1189548440314478600
4616259986798936064,9,1172079670121209984
4616224802426847232,9,11529514122358308872
4616207210240802816,9,1154189379086991376
4616198414147780608,9,1154189379086991376
4616194016101269504,10,1172080514050295810
4616191817078013952,9,11529795605408778242
4616190717566386176,9,1171507655606273056
4616190167810572288,9,11530411325457957128
4616189892932665344,9,1189266995372101636
4616189755493711872,9,10376865292877825056
4616189686774235136,9,1172063040008388616
4616189652414496768,10,10376865429310160904
4616189635234627584,9,1171507793044180996
4616189626644692992,10,1171507793044312068
4616189622349725696,9,324549719137190416
4616189620202242048,9,9800466125580927248
4616189619128500224,10,1172063042155855880
4616189618591629312,9,1190111421372825632
4616189618323193856,9,1189531118779499536
4616189618188976128,10,1171226313840656904
4616189618121867264,10,10377420576348177440
4616189618088312832,9,297659796734083592
4616189618071535616,9,585890173686973456
4616189618063147008,9,1189266995372101636
4616189618058952704,9,586171708793226304
4616189618056855552,9,1171516450088165504
4616189618055806976,9,595056243245122576
4616189618055282688,9,1190111421339336706
4616189618055020544,9,9809125861473914884
4616189618054889472,9,10376865292877825056
4616189618054823936,9,1189240847642657296
4616189618054791168,9,10377437308466503808
4616189618054774784,9,1153519657186525456
4616189618054766592,9,595056243245122592
4616189618054762496,9,9304445635905192976
4616189618054760448,9,1171507788750258440
4616189618054759424,9,324575866916966404
4616189618054758912,9,1153493390239994176
4616189618054758656,9,10377420678353666056
4616189618054758464,9,1189240847642657296
4616189618054758432,9,10377420678353666056
4616189618054758416,9,1189266995372101636
4616189618054758408,9,1171507655606273056
4616189618054758404,9,1154065271611728001
4616189618054758402,9,10377420678353666056
4615063718147915776,9,324575866916966404
4614500768194494464,9,612788625612226568
4614219293217783808,9,9301060367377631296
4614078555729428480,9,9809125862510460944
4614008186985250816,9,612788625612226568
4613973002613161984,10,586180572548960320
4613955410427117568,9,1154189379086991376
4613946614334095360,9,613070108662695968
4613942216287584256,9,1190112503670114304
4613940017264328704,9,586039707269334017
4613938917752700928,9,595056242725494788
4613938367996887040,9,612788625612226568
4613938093118980096,10,595056259909027872
4613937955680026624,9,2342997989743657232
4613937886960549888,9,10377419725104816136
4613937852600811520,9,9809402955818860808
4613937835420942336,9,612775492138960928
4613937826831007744,9,9809402955567204354
4613937822536040448,9,594765430749397252
4613937820388556800,9,9520612086179725328
4613937819314814976,9,595056242725494788
4613937818777944064,10,586171708810469380
4613937818509508608,10,9800413349031723024
4613937818375290880,9,1171226176402753538
4613937818308182016,9,9809402956637274116
4613937818274627584,10,586171657270854160
4613937818257850368,9,612775492138960928
4613937818249461760,9,613070108662695968
4613937818245267456,9,2342999080663400464
4613937818243170304,9,1189548453152163872
4613937818242121728,9,594765422159597572
4613937818241597440,9,612507150236846112
4613937818241335296,9,577041844337181728
4613937818241204224,9,586171657254076944
4613937818241138688,9,594765430749397252
4613937818241105920,9,9516108349117040768
4613937818241089536,9,595056243245122624
4613937818241081344,9,1189548453152163872
4613937818241077248,9,1153519657186525456
4613937818241075200,9,594483955772694788
4613937818241074176,9,9371995227973754884
4613937818241073664,9,1172062936936488962
4613937818241073408,9,612775492138960928
4613937818241073216,9,612788625612226568
4613937818241073184,9,585758232291574928
4613937818241073168,9,585476757315912833
4613937818241073160,9,9800123197667033108
4613937818241073156,9,612775492138960928
4613937818241073154,9,586171657254076433
4613374868287651840,9,324575866916966404
4613093393310941184,8,11531469045178040580
4612952655822585856,9,9520612086179725328
4612882287078408192,9,297382715374702594
4612847102706319360,9,585609857313276992
4612829510520274944,9,293090286266091552
4612820714427252736,9,292808746999119904
4612816316380741632,9,297248845417681024
4612814117357486080,9,586171648663684112
4612813017845858304,9,11531818693898145796
4612812468090044416,9,297659796730183688
4612812193212137472,9,293156197371232264
4612812055773184000,10,9520900166800901136
4612811987053707264,9,9516457865481814024
4612811952693968896,9,297246650806702208
4612811935514099712,9,585753893342807104
4612811926924165120,9,613052573364133892
4612811922629197824,9,324549719187522064
4612811920481714176,9,9520895760162914320
4612811919407972352,9,324575866916966404
4612811918871101440,9,9520899892193525764
4612811918602665984,9,1189548454205456656
4612811918468448256,9,90080928295027208
4612811918401339392,9,9800118799658127364
4612811918367784960,9,9516108211743098882
4612811918351007744,9,293085828627038472
4612811918342619136,9,9520895760196468736
4612811918338424832,9,293085828627054600
4612811918336327680,9,324575866916966404
4612811918335279104,9,9520900158477307908
4612811918334754816,9,297246382238220296
4612811918334492672,9,9809402955567206404
4612811918334361600,9,613070108662694432
4612811918334296064,9,293085828627038592
4612811918334263296,9,324575866916966404
4612811918334246912,9,297523723308139024
4612811918334238720,9,292804353249542404
4612811918334234624,9,292736725095301384
4612811918334232576,9,297246382237959169
4612811918334231552,9,292804353249542404
4612811918334231040,9,324575866916966404
4612811918334230784,9,2308728132088135681
4612811918334230592,9,324549719187522064
4612811918334230560,9,297242044319991874
4612811918334230544,9,9516108246037823524
4612811918334230536,9,292804348952608804
4612811918334230532,9,9516391885661276194
4612811918334230530,9,324575866916966404
4612389705869164544,9,9372061197672652808
4612319337124986880,9,148760660136960002
4612284152752898048,9,9376499097143877633
4612266560566853632,9,1171226313772634116
4612257764473831424,9,11531818723996340228
4612253366427320320,9,292806577923325984
4612251167404064768,9,9371996459555227712
4612250067892436992,9,9516457865481552136
4612249518136623104,9,11530411325457957128
4612249243258716160,9,148620574543986692
4612249105819762688,9,146402726580985860
4612249037100285952,10,9371993195400925188
4612249002740547584,9,81073872996140048
4612248985560678400,9,2306986784908706944
4612248976970743808,9,153127064692592642
4612248972675776512,9,2307320787226329616
4612248970528292864,9,9299935567053588608
4612248969454551040,9,146437363145376320
4612248968917680128,9,162134124252889376
4612248968649244672,9,1189240847642657296
4612248968515026944,10,9371993059032047620
4612248968447918080,9,9800118799658127364
4612248968414363648,9,9371993023667243010
4612248968397586432,9,594774227102532736
4612248968389197824,9,9297751817167442048
4612248968385003520,9,2308446723615375364
4612248968382906368,9,153127060397690882
4612248968381857792,9,148623190187446336
4612248968381333504,9,9369740141704382496
4612248968381071360,10,9369741498714752016
4612248968380940288,9,9369741498714750992
4612248968380874752,9,9516457865481552136
4612248968380841984,9,9299935567053588608
4612248968380825600,9,9369740399169504320
4612248968380817408,9,2308097283197272352
4612248968380813312,9,1189240847642657296
4612248968380811264,9,9369740399402426372
4612248968380810240,9,324575866916966404
4612248968380809728,9,9809125861473914882
4612248968380809472,8,9511892959222693920
4612248968380809280,8,9371990829926850564
4612248968380809248,8,148620024788172804
4612248968380809232,8,76631571536543880
4612248968380809224,9,9376496623225946132
4612248968380809220,9,146402722084634642
4612248968380809218,8,9371995227973353504
4612108230892453888,9,9800466125580927248
4612037862148276224,8,11531469045178040580
4612002677776187392,9,9808844456252743682
4611985085590142976,9,74452400156509216
4611976289497120768,9,9800413348498507808
4611971891450609664,9,9296574497410778112
4611968043159912448,9,11530411325457957128
4611967768282005504,9,76564079954626561
4611967630843052032,9,81066236443631624
4611967562123575296,9,9296573406587715600
4611967527763836928,9,9296555814535897096
4611967510583967744,9,9296573406453506056
4611967495551582208,9,9304439304065941520
4611967494477840384,9,74379782460149761
4611967493940969472,9,9520612086430894112
4611967493672534016,9,90089604079683586
4611967493538316288,9,594492760732992128
4611967493471207424,9,9224499071741330464
4611967493412487168,9,9520612086430924808
4611967493408292864,9,81073864289030146
4611967493406195712,9,9799837324682461472
4611967493405147136,9,9299935567003258884
4611967493404622848,9,9225624953632720928
4611967493404360704,9,9225626310638896144
4611967493404131328,8,1188985504251644032
4611967493404114944,9,9297751804282540096
4611967493404106752,9,9299935567003256864
4611967493404102656,9,9799850390471132176
4611967493404100608,9,9296573397897584648
4611967493404099584,9,292804353249542404
4611967493404098624,8,9296556905222643720
4611967493404098592,8,9297681435538362432
4611967493404098576,9,9295447240279590946
4611967493404098568,9,9295447240279590946
4611967493404098564,9,9295447240279590946
4611897124659920896,9,9520612361057615888
4611861940287832064,10,11529571358702962720
4611844348101787648,9,9516178614786195472
4611835552008765440,9,11531539413716764800
4611831153962254336,9,1188986603763271808
4611828954938998784,9,1188986603763271808
4611827855427371008,9,9800119211974983968
4611827305671557120,9,11530411325457957128
4611827030793650176,9,9516108795793637408
4611826893354696704,9,9520618687803957248
4611826824635219968,10,11529514396967796744
4611826790275481600,10,9800413898254321696
4611826773095612416,9,11530340991072535616
4611826764505677824,10,10376865566756446210
4611826760210710528,9,11530411325457957128
4611826758063226880,9,11529848369129226248
4611826756989485056,9,11531537221136957440
4611826756452614144,9,11529796137981059076
4611826756184178688,10,9516108761967116304
4611826756049960960,10,11531469595000965121
4611826755982852096,9,9800466125597708288
4611826755949297664,9,9516108761433901058
4611826755932520448,9,9520618414797766658
4611826755924131840,9,11531537221068918912
4611826755919937536,9,10377419716288840000
4611826755917840384,9,9800466125580927248
4611826755916791808,9,11530359087934488592
4611826755916267520,9,11531468495422359552
4611826755916005376,9,9800118799624704004
4611826755915874304,9,153127060397690882
4611826755915808768,9,9516108761433899296
4611826755915759616,9,10377420815799951368
4611826755915751424,9,1188985504251676704
4611826755915747328,10,9516108761950339344
4611826755915745280,9,10377419716288323848
4611826755915744256,9,9516108761950339328
4611826755915743744,9,11531537221068918788
4611826755915743488,9,11529848369129226248
4611826755915743296,9,10376583952117940228
4611826755915743264,9,9800396289404372048
4611826755915743248,9,9371990829927243908
4611826755915743240,9,612490718627373188
4611826755915743236,9,9520618414797766658
4611826755915743234,9,9372061227687092228
4611791571543654400,9,11529795592641315872
4611773979357609984,9,1188994286454063106
4611765183264587776,9,146542927202484488
4611760785218076672,9,297248845417681024
4611758586194821120,9,162148297612462082
4611757486683193344,9,288687807369580546
4611756936927379456,9,9520618414797766658
4611756662049472512,9,594493301881635904
4611756524610519040,9,585613156886323202
4611756455891042304,9,11529514396967763976
4611756421531303936,9,585613155846586688
4611756404351434752,9,1301865790768144
4611756395761500160,9,577182049132085792
4611756391466532864,9,10377420576313647106
4611756389319049216,9,585609857319568448
4611756388245307392,9,9520612086179708944
4611756387708436480,9,585613156886323202
4611756387440001024,9,9516108246570516496
4611756387305783296,9,11531469320052015368
4611756387238674432,9,576887432641774624
4611756387205120000,9,76704267687166472
4611756387188342784,9,576887500291706881
4611756387179954176,9,9520612086430924808
4611756387175759872,9,9520612086179708944
4611756387173662720,9,585613156886323202
4611756387172614144,9,1153660394674848016
4611756387172089856,9,9516108246037825568
4611756387171827712,9,9227880039898030084
4611756387171696640,9,153127060397690882
4611756387171631104,9,288687781851431176
4611756387171581952,9,1170938137573164064
4611756387171573760,9,306247523977675024
4611756387171569664,9,594492752125838352
4611756387171567616,9,1153352650671014408
4611756387171566592,9,612494084845605124
4611756387171566080,9,148760660136960002
4611756387171565824,9,148763928607334401
4611756387171565632,9,1170944704578199684
4611756387171565600,9,90080928227004484
4611756387171565584,9,90080928227004484
4611756387171565576,9,90080928227004484
4611756387171565572,8,18018801396224066
4611756387171565570,8,180144122601947145
4611738794985521152,9,11529500988885043232
4611729998892498944,9,11531539448546463744
4611725600845987840,9,9376495798711223312
4611723401822732288,9,11530342183060258832
4611722302311104512,9,11529571292667842560
4611721752555290624,10,11531539484518646020
4611721477677383680,10,11529571357629220896
4611721340238430208,9,11531469320052015392
4611721271518953472,9,11529514122358308872
4611721237159215104,10,9304445909977014280
4611721219979345920,9,11530342183060258820
4611721211389411328,9,1153493529901670402
4611721207094444032,9,9304439166630629380
4611721204946960384,9,11529571288381129224
4611721203873218560,10,2306212456395194376
4611721203336347648,9,11529795592641315872
4611721203067912192,9,585613156886323202
4611721202933694464,10,9808844456286756865
4611721202866585600,10,11530428915631784196
4611721202833031168,9,11529500988885043232
4611721202816253952,9,11529500988885043232
4611721202807865344,9,11531539414186725504
4611721202803671040,10,11529584491102486536
4611721202801573888,9,11529865957489254408
4611721202800525312,10,11530358813058662928
4611721202800001024,9,2306194887839846402
4611721202799738880,9,2341876208712683524
4611721202799607808,9,9369810510182089232
4611721202799542272,9,11529500988885043232
4611721202799493120,9,9808844523936157760
4611721202799484928,9,11531539414186721568
4611721202799480832,9,9232388169659335184
4611721202799478784,9,11531467121028768008
4611721202799477760,9,9520618683251032592
4611721202799477248,9,11529500988885043202
4611721202799476992,9,11529571356555479072
4611721202799476800,9,9376495798711223312
4611721202799476768,9,9520618408373125712
4611721202799476752,9,9520609680999581762
4611721202799476744,9,11530342183060258832
4611721202799476740,9,9520611811821895697
4611721202799476738,9,11530411323445739792
4611712406706454528,9,585613155846586688
4611708008659943424,9,297248845417681024
4611705809636687872,9,1154189379086991376
4611704710125060096,9,292806578451517441
4611704160369246208,9,9516178614786199552
4611703885491339264,9,11529287648216616964
4611703748052385792,9,2288651170103312
4611703679332909056,9,148764065110429696
4611703644973170688,10,10376865429310160904
4611703627793301504,9,297387117846462784
4611703619203366912,9,1188987719418646532
4611703614908399616,9,9299935567003258884
4611703612760915968,9,9516178614786195472
4611703611687174144,9,1170938241793212424
4611703611150303232,9,292874748718744096
4611703610881867776,9,1188994287527788546
4611703610747650048,9,11530412448591905288
4611703610680541184,10,10377420576348177440
4611703610646986752,10,292806578468291088
4611703610630209536,9,576887500291706881
4611703610621820928,9,324303163300512128
4611703610617626624,9,2308166348150292484
4611703610615529472,9,10376865292877825056
4611703610614480896,9,292876981012791568
4611703610613956608,9,1188994286454063106
4611703610613694464,9,9225626310638896144
4611703610613563392,9,148760660136960002
4611703610613497856,9,9371995227974271264
4611703610613448704,9,1153519657186525456
4611703610613440512,9,1153528440395138080
4611703610613436416,9,1154048643612819976
4611703610613434368,9,1188994286454063112
4611703610613433344,9,1188994286454063106
4611703610613432832,9,1153519657186525456
4611703610613432576,9,292876946671407105
4611703610613432384,9,10377420678353666056
4611703610613432352,9,292806578451517441
4611703610613432336,9,292736724830783521
4611703610613432328,9,292806578451517441
4611703610613432324,9,292736725095563281
4611703610613432322,9,292736724830783521
4611699212566921216,9,585609806010647048
4611697013543665664,9,11529795605408778242
4611695914032037888,9,9800413348498507808
4611695364276224000,9,11531539450156814340
4611695089398317056,9,11529566924186849284
4611694951959363584,10,11531539448546264080
4611694883239886848,9,11529795592641318916
4611694848880148480,9,585613155846586688
4611694831700279296,9,9800136254401552388
4611694823110344704,9,11531469079302901764
4611694818815377408,9,11531467962846281992
4611694816667893760,9,11531538348532334592
4611694815594151936,10,2308167447728963592
4611694815057281024,9,2307039314389762592
4611694814788845568,10,9800413349031723024
4611694814654627840,9,9800131865448038408
4611694814587518976,9,612511539726909700
4611694814553964544,9,292876946671403552
4611694814537187328,9,11531467962846281992
4611694814528798720,9,9800413348498507808
4611694814524604416,9,2308167445581479944
4611694814522507264,9,146438491042226304
4611694814521458688,9,594497691338213378
4611694814520934400,9,612511539693422594
4611694814520672256,9,576606025415790593
4611694814520541184,9,162148297612462082
4611694814520475648,9,11531538314172563720
4611694814520426496,9,594479686333006088
4611694814520418304,9,576764767805899328
4611694814520414208,9,2308167445581465728
4611694814520412160,9,9516108212194525448
4611694814520411136,9,2308167413302300676
4611694814520410624,9,9800413348498507778
4611694814520410368,9,585609806010647048
4611694814520410176,9,9800413348498507808
4611694814520410144,9,2308165182200877188
4611694814520410128,9,2308165182200877188
4611694814520410120,9,594497690801342498
4611694814520410116,9,585609806010647048
4611694814520410114,9,9800413348498507808
4611692615497154560,9,9800413340424537152
4611691515985526784,9,76633795809542176
4611690966229712896,9,1188986603763271808
4611690691351805952,9,306247558336939024
4611690553912852480,9,585609857313276992
4611690485193375744,10,9296573406589748240
4611690450833637376,9,297248845669335304
4611690433653768192,9,306254125073571844
4611690425063833600,9,297248845417680898
4611690420768866304,9,2307040411761246736
4611690418621382656,9,1188986603763271808
4611690417547640832,9,1170938241793212424
4611690417010769920,9,1154083723864449028
4611690416742334464,10,292806578460168320
4611690416608116736,9,9800131865448038408
4611690416541007872,9,297248845417681024
4611690416507453440,10,324270443250844176
4611690416490676224,9,9369810510182088976
4611690416482287616,9,1188986603763271808
4611690416478093312,9,297248845417681024
4611690416475996160,9,297248845417681024
4611690416474947584,9,1154188159201313296
4611690416474423296,9,297248845417681024
4611690416474161152,9,9369739299691496464
4611690416474030080,9,108097661120283152
4611690416473964544,9,9369810510182088976
4611690416473915392,9,10377420815793652800
4611690416473907200,9,292806543615756289
4611690416473903104,9,297380580637623312
4611690416473901056,9,297380580654858244
4611690416473900032,9,292806577923325956
4611690416473899520,9,1154083706651150338
4611690416473899264,9,324296590946734084
4611690416473899072,9,292806577923325984
4611690416473899040,9,1154083706651150464
4611690416473899024,9,292804353650327944
4611690416473899016,9,292804348952608804
4611690416473899012,9,1154083722799088704
4611690416473899010,9,297248845417681024
4611689316962271232,9,9800118667013394496
4611688767206457344,9,1188986603763271808
4611688492328550400,9,9225695322641154064
4611688354889596928,9,297246655244148737
4611688286170120192,9,180162968852365840
4611688251810381824,9,9371996459555227712
4611688234630512640,9,11530340989998793744
4611688226040578048,9,9800466129867640832
4611688221745610752,9,9800131865447826496
4611688219598127104,9,1188986603763271808
4611688218524385280,9,9371996459555227712
4611688217987514368,9,162135223764516872
4611688217719078912,9,148759560642109442
4611688217584861184,10,9800413349031707200
4611688217517752320,9,9371996323190016032
4611688217484197888,9,10376865562453155842
4611688217467420672,9,162148297612462082
4611688217459032064,9,1188986603763271808
4611688217454837760,9,1170945938307563524
4611688217452740608,9,9799837324682461472
4611688217451692032,9,9800466112687771652
4611688217451167744,9,585609806010647048
4611688217450905600,10,9371995227973885956
4611688217450774528,9,148760660136960002
4611688217450708992,9,148760660136960002
4611688217450659840,9,9371996323190016064
4611688217450651648,9,146403821563692032
4611688217450647552,9,577094139762450692
4611688217450645504,9,1153493525606703624
4611688217450644480,9,292804353249542404
4611688217450643968,9,162148297612462082
4611688217450643520,9,162148297612462082
4611688217450643488,9,162148297612462082
4611688217450643472,9,148760660136960002
4611688217450643464,9,9800413348498505762
4611688217450643460,9,9800413340424537152
4611688217450643458,9,577041844236452897
4611687667694829568,9,9296573133723076672
4611687392816922624,9,90090151690110978
4611687255377969152,9,2306424105542353952
4611687186658492416,9,9800118799658127361
4611687152298754048,9,76702072958878216
4611687135118884864,9,9511892963316211714
4611687126528950272,9,153127064692592642
4611687122233982976,8,9296573131575599112
4611687120086499328,9,9800131865447826560
4611687119012757504,9,74379782460149761
4611687118475886592,9,9800118799658123552
4611687118207451136,9,74379833497354528
4611687118073233408,9,9304445627331510800
4611687118006124544,9,576760369775919106
4611687117972570112,9,162147198117611522
4611687117955792896,8,9800184642005958672
4611687117947404288,9,9800131865447826560
4611687117943209984,9,9511954265854263312
4611687117941112832,9,9799837324682461472
4611687117940064256,9,11529496525612912644
4611687117939539968,9,9800118799658123528
4611687117939277824,9,1153238169325043716
4611687117939146752,9,153127060397690882
4611687117939081216,9,9299935567003255044
4611687117939032064,9,9297751804282540096
4611687117939023872,9,9800131865447842816
4611687117939019776,10,9800131865447842832
4611687117939017728,9,10377419716280459528
4611687117939016704,10,9800118799658127620
4611687117939016192,9,9297751817167441921
4611687117939015744,8,90074329076826120
4611687117939015712,8,108103988074775112
4611687117939015696,9,1153343751469401121
4611687117939015688,9,10376583817900195876
4611687117939015684,9,576760369259742241
4611687117939015682,9,1153343751469401121
4611686843061108736,9,11530411325457957128
4611686705622155264,9,2341889677727924226
4611686636902678528,10,11529514396967796744
4611686602542940160,10,10376865566756446216
4611686585363070976,9,11530340989998793744
4611686576773136384,10,10376865566756446210
4611686572478169088,9,10377420815799943432
4611686570330685440,9,9520612086430924808
4611686569256943616,9,11531537221068931076
4611686568720072704,9,10376295880138506248
4611686568451637248,10,10377420680501149704
4611686568317419520,10,11531537221136941576
4611686568250310656,9,9367504836461346820
4611686568216756224,9,10376583952117940228
4611686568199979008,9,10377420576313647106
4611686568191590400,9,11529848369129226248
4611686568187396096,9,9520612086430924808
4611686568185298944,9,9304445635905193088
4611686568184250368,9,10376296015432089616
4611686568183726080,9,9800395876618829832
4611686568183463936,9,9225626310638896144
4611686568183332864,9,9808839998077763586
4611686568183267328,9,9372061227687092228
4611686568183218176,9,11531537218921467908
4611686568183209984,9,1188985504251676704
4611686568183205888,9,10376295775918457872
4611686568183203840,9,2308165182134714888
4611686568183202816,9,9800466125580931328
4611686568183202304,9,9372061227687092228
4611686568183202048,9,9372061227687092228
4611686568183201856,9,612490718627373188
4611686568183201824,9,10377420680466663488
4611686568183201808,9,9511604887176183848
4611686568183201800,9,180179203851817028
4611686568183201796,9,9808840005613785218
4611686568183201794,9,9372061227687092228
4611686430744248320,9,2306424105542353952
4611686362024771584,9,1153343888908357636
4611686327665033216,9,594493301881635904
4611686310485164032,9,306254125073571844
4611686301895229440,9,146402726380584962
4611686297600262144,9,11529566924170072068
4611686295452778496,9,9800466125580927248
4611686294379036672,9,594476817797234704
4611686293842165760,9,594480236088787232
4611686293573730304,9,594493301881635856
4611686293439512576,10,594493310488805952
4611686293372403712,9,576478911979077634
4611686293338849280,9,9372061193388165184
4611686293322072064,9,76564079954626561
4611686293313683456,9,594476817797234704
4611686293309489152,9,594493301881635904
4611686293307392000,10,594480236092981536
4611686293306343424,9,1170938137044648976
4611686293305819136,10,594476817532979232
4611686293305556992,9,594476817532977156
4611686293305425920,9,594493301881651202
4611686293305360384,9,76564079954626561
4611686293305311232,9,1170938137573164064
4611686293305303040,9,306247523977675024
4611686293305298944,10,594493301881652240
4611686293305296896,9,594493301881652224
4611686293305295872,9,2307039288603197704
4611686293305295360,9,146402726380584962
4611686293305295104,9,76564079954626561
4611686293305294912,9,594476817797234704
4611686293305294880,9,594476817797234704
4611686293305294864,9,90090151673333794
4611686293305294856,9,1170944704578199684
4611686293305294852,9,18032557652183074
4611686293305294850,9,594493301881635904
4611686224585818112,9,11530358821897641985
4611686190226079744,9,2306424105542353952
4611686173046210560,9,9516106056120468544
4611686164456275968,9,292736758938862112
4611686160161308672,9,1154048813304913921
4611686158013825024,9,9520618687803957248
4611686156940083200,9,9376494716260466704
4611686156403212288,9,11531537219189874692
4611686156134776832,9,9800413349031198736
4611686156000559104,9,11529217280542515204
